city_Gdynia,city_Kraków,city_Poznań,city_Radom,city_Szczecin,city_Warszawa,city_Wrocław,delivery_company_360.0,delivery_company_516.0,delivery_company_620.0,purchase_is_weekend,purchase_day_of_week_sin,purchase_day_of_week_cos,purchase_hour_sin,purchase_hour_cos,purchase_minute_sin,purchase_minute_cos,time
0,1,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.20791169081775987,0.9781476007338056,78.25939129944445
0,1,0,0,0,0,0,0,1,0,0,0.0,1.0,0.5000000000000003,-0.8660254037844385,0.49999999999999994,0.8660254037844387,46.817746890277775
0,0,0,1,0,0,0,1,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,43.44719825111111
0,0,0,0,1,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,50.33295765638889
0,0,0,0,1,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,-0.9135454576426005,-0.40673664307580093,40.5642881125
0,0,0,0,0,0,1,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.6691306063588583,-0.7431448254773941,41.825484717777776
0,0,0,1,0,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.866025403784439,0.49999999999999933,-0.9781476007338056,-0.2079116908177598,35.42007671305556
0,0,0,0,0,1,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,-0.743144825477394,-0.6691306063588585,71.28450013888889
0,0,0,0,0,1,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476,-0.20791169081775987,0.9781476007338056,52.96259806944445
1,0,0,0,0,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.9659258262890681,-0.2588190451025215,-0.7431448254773946,0.6691306063588578,64.65474608305556
0,0,0,0,0,1,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,-0.866025403784439,0.49999999999999933,0.6691306063588581,0.7431448254773944,65.10473760777778
0,0,0,1,0,0,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.9945218953682733,-0.10452846326765423,7.887840100277778
0,0,0,1,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.25881904510252035,-0.9659258262890684,-0.9945218953682734,0.10452846326765299,42.80078048083333
0,0,0,0,1,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,46.701433540277776
0,0,1,0,0,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,0.5877852522924732,-0.8090169943749473,44.9566514
0,0,0,0,1,0,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.10452846326765305,-0.9945218953682734,49.70251349888889
1,0,0,0,0,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,76.93646872916666
0,0,0,1,0,0,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.9659258262890681,-0.2588190451025215,-0.4999999999999997,-0.8660254037844388,15.39056036388889
0,0,0,1,0,0,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.9659258262890681,-0.2588190451025215,-0.5877852522924734,0.8090169943749473,14.887842793055556
0,0,0,0,1,0,0,0,1,0,1,-0.7818314824680299,0.6234898018587334,-0.25881904510252035,-0.9659258262890684,0.9945218953682734,-0.10452846326765333,47.849924199444445
0,0,0,0,0,0,1,0,1,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.9945218953682734,-0.10452846326765333,23.571769428055557
1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.25881904510252074,0.9659258262890683,0.8090169943749475,-0.587785252292473,55.69184593805556
0,1,0,0,0,0,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8090169943749475,-0.587785252292473,38.61156028972222
0,0,0,0,0,0,1,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.9510565162951535,-0.30901699437494756,13.841896044722223
0,0,0,0,1,0,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.30901699437494723,35.5101970625
0,1,0,0,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203,0.8090169943749475,-0.587785252292473,84.96088980027778
0,1,0,0,0,0,0,1,0,0,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.40673664307580043,-0.9135454576426008,62.16151143305556
1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.5000000000000003,-0.8660254037844385,1.0,6.123233995736766e-17,49.80683825361111
0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.258819045102521,-0.9659258262890682,0.7431448254773945,-0.6691306063588579,20.9104548875
0,1,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,-0.9781476007338058,0.20791169081775857,68.52833903861111
0,0,1,0,0,0,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,0.9945218953682733,0.10452846326765368,32.966524033333336
0,0,0,0,1,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.8090169943749476,0.5877852522924729,29.164215680277778
0,1,0,0,0,0,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.7431448254773945,-0.6691306063588579,105.67068044527778
0,0,0,1,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,0.3090169943749475,-0.9510565162951535,69.4500473811111
0,0,0,0,1,0,0,1,0,0,0,0.0,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,55.159346875
0,1,0,0,0,0,0,0,0,1,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.10452846326765373,-0.9945218953682733,72.47374544583333
0,0,0,0,1,0,0,0,0,1,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.9510565162951535,0.30901699437494745,38.608116959166665
0,0,0,0,1,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890681,-0.2588190451025215,0.8660254037844387,-0.4999999999999998,63.1872640525
0,0,0,1,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,-0.9135454576426005,-0.40673664307580093,11.01976944
0,1,0,0,0,0,0,0,0,1,1,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,0.20791169081775973,-0.9781476007338056,61.41445371138889
0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.7071067811865476,0.7071067811865476,0.9945218953682733,0.10452846326765368,76.92238597277778
0,0,0,0,1,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,-0.9135454576426011,0.40673664307579976,25.42459917361111
0,0,0,0,0,0,1,0,0,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,-0.3090169943749477,0.9510565162951535,23.98375798472222
0,0,0,1,0,0,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.8090169943749475,0.5877852522924731,24.541736601388887
0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.9781476007338058,0.20791169081775857,31.227198678055554
0,0,0,1,0,0,0,1,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,28.165603715833335
1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,-0.9659258262890684,0.2588190451025203,0.9945218953682733,0.10452846326765368,60.80545768416667
0,0,1,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.6691306063588583,-0.7431448254773941,38.042407618055556
0,0,0,0,0,1,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681,-0.587785252292473,-0.8090169943749475,58.81266126888889
1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,-0.866025403784439,0.49999999999999933,-0.9945218953682733,-0.10452846326765423,83.64563928944445
0,1,0,0,0,0,0,1,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,60.75071956361111
1,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,-0.743144825477394,-0.6691306063588585,67.65519306611111
0,0,0,0,1,0,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9781476007338058,0.20791169081775857,37.56695626472222
0,0,0,0,1,0,0,1,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,-0.5877852522924734,0.8090169943749473,45.284425561944445
0,0,0,0,1,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063,0.6691306063588581,0.7431448254773944,73.3394583775
0,0,0,0,0,1,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683,-0.4067366430757998,-0.9135454576426011,57.152267083611115
0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17,0.6691306063588581,0.7431448254773944,26.410200040833335
0,0,0,0,1,0,0,0,0,1,1,-0.7818314824680299,0.6234898018587334,-0.25881904510252035,-0.9659258262890684,-0.5877852522924734,0.8090169943749473,22.28901282972222
0,0,0,0,1,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.25881904510252035,-0.9659258262890684,0.8090169943749475,-0.587785252292473,43.152655673333335
0,0,0,0,0,1,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.0,1.0,43.95608434416667
0,1,0,0,0,0,0,0,0,1,1,-0.7818314824680299,0.6234898018587334,0.25881904510252074,0.9659258262890683,-0.9945218953682734,0.10452846326765299,78.29450497222223
0,1,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9945218953682733,0.10452846326765368,74.64866889388888
0,0,0,0,0,1,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,-0.866025403784439,0.49999999999999933,0.9945218953682734,-0.10452846326765333,60.26877428805555
0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.7071067811865476,0.7071067811865476,0.6691306063588583,-0.7431448254773941,29.201856217222222
0,0,0,0,1,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683,0.9510565162951535,0.30901699437494745,55.533196851111114
0,0,0,0,1,0,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,0.9945218953682733,0.10452846326765368,44.765203291666666
0,0,0,0,1,0,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.10452846326765373,-0.9945218953682733,28.896820070833332
0,0,0,0,0,1,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,-0.6691306063588579,-0.7431448254773945,71.33674739194444
0,0,0,0,1,0,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,38.44241592861111
0,0,0,0,0,0,1,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681,-0.9510565162951535,-0.30901699437494756,16.393269974722223
0,0,0,0,1,0,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6691306063588583,-0.7431448254773941,29.62405591638889
0,0,1,0,0,0,0,0,1,0,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.743144825477394,-0.6691306063588585,26.952757689444443
0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,29.382408020833335
0,0,1,0,0,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,-0.4067366430757998,-0.9135454576426011,28.149772546944444
0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.7071067811865476,-0.7071067811865475,0.7431448254773945,-0.6691306063588579,32.40635972916667
0,1,0,0,0,0,0,0,0,1,1,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,61.06678173
0,0,0,0,1,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,44.191792918055555
0,0,0,0,1,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-0.10452846326765305,-0.9945218953682734,40.298148231666666
1,0,0,0,0,0,0,1,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,45.033205189722224
0,0,0,0,1,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,0.0,1.0,46.82656578361111
0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.4067366430757998,-0.9135454576426011,65.69450902777778
0,0,0,1,0,0,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,0.9945218953682734,-0.10452846326765333,21.94844742861111
0,1,0,0,0,0,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,62.39277933666666
0,0,0,0,0,1,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476,0.0,1.0,53.19715602527778
0,0,0,0,1,0,0,1,0,0,0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,-0.743144825477394,-0.6691306063588585,45.93847239944444
0,1,0,0,0,0,0,0,1,0,1,-0.7818314824680299,0.6234898018587334,-0.25881904510252035,-0.9659258262890684,-0.9510565162951535,-0.30901699437494756,42.692369318888886
0,0,0,0,0,1,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.866025403784439,0.49999999999999933,-0.4999999999999997,-0.8660254037844388,42.11559459083333
0,0,1,0,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890681,-0.2588190451025215,0.6691306063588581,0.7431448254773944,15.740299088333334
0,0,0,0,1,0,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.9659258262890681,-0.2588190451025215,0.40673664307580043,-0.9135454576426008,23.923303930555555
0,0,0,0,0,0,1,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.9135454576426009,0.4067366430758004,11.44166186
0,0,1,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,-0.8090169943749476,0.5877852522924729,30.15452972138889
0,0,0,0,1,0,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.5877852522924731,0.8090169943749475,56.350456873333336
0,0,0,1,0,0,0,1,0,0,0,0.0,1.0,0.7071067811865476,-0.7071067811865475,0.20791169081775973,-0.9781476007338056,47.44980264111111
0,0,0,1,0,0,0,0,1,0,1,-0.7818314824680299,0.6234898018587334,0.0,1.0,-0.8660254037844385,-0.5000000000000004,31.80050328
0,0,0,0,0,0,1,0,0,1,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.8090169943749475,0.5877852522924731,22.593257695555554
0,0,0,0,1,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.4067366430757998,-0.9135454576426011,34.31356675972222
0,0,1,0,0,0,0,0,1,0,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0.9781476007338057,-0.20791169081775912,19.098141593055555
0,0,0,0,0,0,1,0,0,1,0,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.3090169943749473,-0.9510565162951536,17.446599355
0,0,1,0,0,0,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,0.20791169081775931,0.9781476007338057,45.895891391111114
0,0,0,0,0,0,1,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,0.9510565162951535,0.30901699437494745,30.030821024444446
0,0,1,0,0,0,0,0,1,0,1,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,36.61258323888889
0,0,0,0,1,0,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,62.576263287222226
1,0,0,0,0,0,0,1,0,0,0,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683,-0.8090169943749476,0.5877852522924729,61.42763256222222
0,0,0,0,1,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063,-0.6691306063588579,-0.7431448254773945,72.75677902472222
0,0,0,1,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-0.9135454576426005,-0.40673664307580093,27.12199906388889
0,0,1,0,0,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,25.850505326388888
0,0,1,0,0,0,0,0,0,1,1,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,0.913545457642601,-0.4067366430758001,43.55532466527778
0,1,0,0,0,0,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385,0.9135454576426009,0.4067366430758004,56.17612128361111
1,0,0,0,0,0,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.25881904510252035,-0.9659258262890684,-0.9945218953682733,-0.10452846326765423,67.05984163972222
0,0,1,0,0,0,0,0,1,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.10452846326765373,-0.9945218953682733,16.317437649166667
0,0,0,0,1,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681,0.40673664307580043,-0.9135454576426008,56.77920743222222
0,1,0,0,0,0,0,1,0,0,1,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,-0.20791169081775907,-0.9781476007338057,71.02684430083333
0,0,1,0,0,0,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,-0.9659258262890681,-0.2588190451025215,0.20791169081775931,0.9781476007338057,47.087172215277775
0,0,1,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,0.3090169943749475,-0.9510565162951535,61.40097221166667
0,0,0,0,0,0,1,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,-0.20791169081775907,-0.9781476007338057,27.631096416944445
1,0,0,0,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,-0.743144825477394,-0.6691306063588585,77.29244235027778
0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,-0.25881904510252035,-0.9659258262890684,-0.4067366430757998,-0.9135454576426011,91.13163194722222
0,1,0,0,0,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474,0.10452846326765373,-0.9945218953682733,65.37946139583333
0,0,1,0,0,0,0,0,0,1,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.20791169081775907,-0.9781476007338057,45.10469157111111
0,0,0,0,1,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,-0.6691306063588579,-0.7431448254773945,77.01450718222222
0,0,0,1,0,0,0,0,1,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.9135454576426005,-0.40673664307580093,23.366367205
0,0,0,0,1,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.10452846326765305,-0.9945218953682734,63.8588413825
0,0,0,0,0,0,1,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,-0.9135454576426005,-0.40673664307580093,45.889247391666665
0,0,0,0,1,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474,-0.9510565162951536,0.30901699437494723,20.662473780833334
0,0,0,0,1,0,0,1,0,0,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.20791169081775973,-0.9781476007338056,43.85093147166667
0,0,1,0,0,0,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,33.086940014166665
0,0,0,1,0,0,0,1,0,0,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-0.9135454576426011,0.40673664307579976,61.41816085277778
0,0,1,0,0,0,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,0.9510565162951535,0.30901699437494745,27.280621277222224
0,0,0,1,0,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,0.9135454576426009,0.4067366430758004,41.745443996944445
0,1,0,0,0,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,40.32262355361111
0,1,0,0,0,0,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.7431448254773945,-0.6691306063588579,88.33128398361112
0,0,0,0,1,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8090169943749475,0.5877852522924731,51.9389562375
0,0,1,0,0,0,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,0.3090169943749474,0.9510565162951535,37.5949898
1,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.3090169943749475,-0.9510565162951535,78.34589583555555
0,0,0,1,0,0,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.30901699437494734,40.95469680916667
1,0,0,0,0,0,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,-0.40673664307580093,0.9135454576426005,49.680104809444444
0,0,0,0,1,0,0,0,0,1,1,-0.9749279121818236,-0.2225209339563146,-0.866025403784439,0.49999999999999933,1.2246467991473532e-16,-1.0,41.68877540444444
0,1,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.6691306063588581,0.7431448254773944,74.2426177538889
0,0,0,0,0,0,1,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252035,-0.9659258262890684,-0.8090169943749476,0.5877852522924729,25.740331385833333
0,0,0,0,0,1,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,0.9781476007338056,0.20791169081775945,49.18673854833333
0,0,0,0,0,0,1,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,-0.9781476007338056,-0.2079116908177598,22.4554816325
0,0,0,0,0,1,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682,0.9781476007338057,-0.20791169081775912,92.834413945
0,0,1,0,0,0,0,1,0,0,1,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-0.4999999999999997,-0.8660254037844388,51.01572951194444
0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.9659258262890682,0.25881904510252096,-0.4067366430757998,-0.9135454576426011,74.5893820936111
0,0,0,0,1,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.9659258262890681,-0.2588190451025215,-0.866025403784439,0.49999999999999933,48.54690935361111
0,1,0,0,0,0,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.5000000000000003,-0.8660254037844385,61.006471616944445
0,0,0,0,0,0,1,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890681,-0.2588190451025215,-0.40673664307580093,0.9135454576426005,62.807997775555556
1,0,0,0,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,-0.9510565162951536,0.30901699437494723,88.44203735888888
1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-0.9659258262890681,-0.2588190451025215,-0.743144825477394,-0.6691306063588585,62.52073166722222
0,0,0,0,1,0,0,0,0,1,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0.40673664307580043,-0.9135454576426008,33.59407827333333
0,0,1,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,0.20791169081775931,0.9781476007338057,33.45219377
0,0,0,0,1,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,0.9510565162951535,0.30901699437494745,61.17143833222222
1,0,0,0,0,0,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.3090169943749477,0.9510565162951535,45.70163700361111
1,0,0,0,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,0.8090169943749475,0.5877852522924731,61.708085868333335
1,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476,-0.20791169081775907,-0.9781476007338057,76.78642306777778
0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,0.7071067811865476,-0.7071067811865475,-0.9510565162951536,0.30901699437494723,70.34041019916667
0,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9135454576426009,0.4067366430758004,24.254750174444446
0,1,0,0,0,0,0,1,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0.9781476007338057,-0.20791169081775912,64.01762665638888
0,1,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,-0.8090169943749473,-0.5877852522924732,76.38104245527778
1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7431448254773946,0.6691306063588578,57.34997475694444
0,0,1,0,0,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681,0.5877852522924731,0.8090169943749475,38.964033307777775
0,0,0,0,1,0,0,0,0,1,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.5877852522924734,0.8090169943749473,29.18620605222222
0,0,1,0,0,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9945218953682733,0.10452846326765368,54.711705378055555
0,0,1,0,0,0,0,0,1,0,1,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,0.9945218953682734,-0.10452846326765333,41.21044569833333
